month,oil_1m_ret,oil_3m_ret,vix_level,vix_1m_chg,gs10_level,gs10_1m_chg,hy_spread,hy_spread_chg,gdp_growth,unrate,unrate_chg
2005-08-31,0.10152837744072585,0.30403872415685607,12.951304347826087,1.902304347826087,4.26,0.08000000000000007,3.3739130434782605,-0.12017786561264865,3.2,4.9,-0.09999999999999964
2005-09-30,0.009255170629663745,0.16386905962223564,12.628095238095238,-0.3232091097308487,4.2,-0.05999999999999961,3.639090909090909,0.26517786561264867,3.2,5.0,0.09999999999999964
2005-10-31,-0.05072169140069105,0.05533472892000235,14.937619047619048,2.30952380952381,4.46,0.2599999999999998,3.584761904761905,-0.05432900432900434,2.2,5.0,0.0
2005-11-30,-0.06324285255380657,-0.10252666158189816,12.147619047619047,-2.790000000000001,4.54,0.08000000000000007,3.6213636363636366,0.036601731601731746,2.2,5.0,0.0
2005-12-31,0.018678979157353615,-0.0941466035489209,11.26,-0.8876190476190473,4.47,-0.07000000000000028,3.6545454545454548,0.0331818181818182,2.2,4.9,-0.09999999999999964
2006-01-31,0.10222017392698257,0.05179890780597485,12.036,0.7759999999999998,4.42,-0.04999999999999982,3.5457142857142854,-0.10883116883116939,5.5,4.7,-0.20000000000000018
2006-02-28,-0.058852368762633445,0.05672858042057416,12.471052631578948,0.435052631578948,4.57,0.15000000000000036,3.335,-0.2107142857142854,5.5,4.8,0.09999999999999964
2006-03-31,0.017104441912213275,0.05509523120858506,11.69391304347826,-0.7771395881006882,4.72,0.14999999999999947,3.2517391304347822,-0.08326086956521772,5.5,4.7,-0.09999999999999964
2006-04-30,0.1078159588573031,0.060451770795240334,11.84736842105263,0.153455377574371,4.99,0.27000000000000046,3.0605,-0.19123913043478202,1.0,4.7,0.0
2006-05-31,0.020166077224807122,0.1494869531530818,14.454545454545455,2.6071770334928246,5.11,0.1200000000000001,3.0186956521739132,-0.041804347826086996,1.0,4.6,-0.10000000000000053
2006-06-30,0.0015077923994430975,0.13186030205506394,16.918636363636363,2.464090909090908,5.11,0.0,3.2809090909090908,0.26221343873517755,1.0,4.6,0.0
2006-07-31,0.04876813539113889,0.07153088833814603,15.325999999999999,-1.5926363636363643,5.09,-0.020000000000000462,3.3704761904761904,0.08956709956709963,0.6,4.7,0.10000000000000053
2006-08-31,-0.01838448866045883,0.03103932227730488,13.351739130434783,-1.9742608695652155,4.88,-0.20999999999999996,3.4182608695652177,0.04778467908902728,0.6,4.7,0.0
2006-09-30,-0.12656980101072024,-0.10081490403095605,12.1845,-1.1672391304347833,4.72,-0.16000000000000014,3.428636363636364,0.010375494071146463,0.6,4.5,-0.20000000000000018
2006-10-31,-0.07688043797326216,-0.20854255200808114,11.306363636363637,-0.8781363636363633,4.73,0.010000000000000675,3.252272727272727,-0.17636363636363717,3.5,4.4,-0.09999999999999964
2006-11-30,0.0032146027090649287,-0.19112762575967712,10.817619047619049,-0.4887445887445878,4.6,-0.13000000000000078,3.14,-0.11227272727272686,3.5,4.5,0.09999999999999964
2006-12-31,0.04868615918419161,-0.02882535502680328,10.9645,0.14688095238095045,4.56,-0.040000000000000036,2.9966666666666666,-0.14333333333333353,3.5,4.4,-0.09999999999999964
2007-01-31,-0.12028614928919967,-0.07449064911342529,11.0425,0.07800000000000118,4.76,0.20000000000000018,2.762272727272727,-0.23439393939393938,1.2,4.6,0.1999999999999993
2007-02-28,0.08756357489917432,0.0033249670955197708,11.155263157894737,0.11276315789473657,4.72,-0.040000000000000036,2.6205,-0.14177272727272738,1.2,4.5,-0.09999999999999964
2007-03-31,0.01961692751002886,-0.02448686741525552,15.162727272727272,4.007464114832535,4.56,-0.16000000000000014,2.86,0.23950000000000005,1.2,4.4,-0.09999999999999964
2007-04-30,0.05848900520410294,0.17375658509736747,12.933000000000002,-2.2297272727272706,4.69,0.13000000000000078,2.737,-0.12299999999999978,2.5,4.5,0.09999999999999964
